,Data zmiany,Cena,Akcyza,Opłata paliwowa
2200,2013-09-03,"4 492,00","1 565,00",10316
2201,2013-08-31,"4 508,00","1 565,00",10316
2202,2013-08-30,"4 520,00","1 565,00",10316
2203,2013-08-29,"4 485,00","1 565,00",10316
2204,2013-08-28,"4 467,00","1 565,00",10316
2205,2013-08-24,"4 419,00","1 565,00",10316
2206,2013-08-23,"4 396,00","1 565,00",10316
2207,2013-08-22,"4 396,00","1 565,00",10316
2208,2013-08-21,"4 396,00","1 565,00",10316
2209,2013-08-20,"4 406,00","1 565,00",10316
2210,2013-08-17,"4 388,00","1 565,00",10316
2211,2013-08-15,"4 384,00","1 565,00",10316
2212,2013-08-14,"4 361,00","1 565,00",10316
2213,2013-08-13,"4 329,00","1 565,00",10316
2214,2013-08-10,"4 326,00","1 565,00",10316
2215,2013-08-09,"4 356,00","1 565,00",10316
2216,2013-08-08,"4 386,00","1 565,00",10316
2217,2013-08-07,"4 404,00","1 565,00",10316
2218,2013-08-06,"4 419,00","1 565,00",10316
2219,2013-08-03,"4 443,00","1 565,00",10316
2220,2013-08-02,"4 422,00","1 565,00",10316
2221,2013-08-01,"4 363,00","1 565,00",10316
2222,2013-07-31,"4 363,00","1 565,00",10316
2223,2013-07-30,"4 373,00","1 565,00",10316
2224,2013-07-27,"4 366,00","1 565,00",10316
2225,2013-07-26,"4 388,00","1 565,00",10316
2226,2013-07-25,"4 404,00","1 565,00",10316
2227,2013-07-24,"4 431,00","1 565,00",10316
2228,2013-07-23,"4 462,00","1 565,00",10316
2229,2013-07-20,"4 484,00","1 565,00",10316
2230,2013-07-19,"4 501,00","1 565,00",10316
2231,2013-07-18,"4 518,00","1 565,00",10316
2232,2013-07-17,"4 524,00","1 565,00",10316
2233,2013-07-16,"4 529,00","1 565,00",10316
2234,2013-07-13,"4 529,00","1 565,00",10316
2235,2013-07-12,"4 479,00","1 565,00",10316
2236,2013-07-11,"4 469,00","1 565,00",10316
2237,2013-07-10,"4 429,00","1 565,00",10316
2238,2013-07-09,"4 424,00","1 565,00",10316
2239,2013-07-06,"4 386,00","1 565,00",10316
2240,2013-07-05,"4 363,00","1 565,00",10316
2241,2013-07-04,"4 335,00","1 565,00",10316
2242,2013-07-03,"4 304,00","1 565,00",10316
2243,2013-07-02,"4 293,00","1 565,00",10316
2244,2013-06-29,"4 282,00","1 565,00",10316
2245,2013-06-28,"4 277,00","1 565,00",10316
2246,2013-06-27,"4 277,00","1 565,00",10316
2247,2013-06-26,"4 277,00","1 565,00",10316
2248,2013-06-25,"4 286,00","1 565,00",10316
2249,2013-06-22,"4 280,00","1 565,00",10316
2250,2013-06-21,"4 280,00","1 565,00",10316
2251,2013-06-20,"4 276,00","1 565,00",10316
2252,2013-06-18,"4 270,00","1 565,00",10316
2253,2013-06-15,"4 263,00","1 565,00",10316
2254,2013-06-14,"4 258,00","1 565,00",10316
2255,2013-06-13,"4 266,00","1 565,00",10316
2256,2013-06-12,"4 284,00","1 565,00",10316
2257,2013-06-11,"4 298,00","1 565,00",10316
2258,2013-06-08,"4 303,00","1 565,00",10316
2259,2013-06-07,"4 300,00","1 565,00",10316
2260,2013-06-06,"4 305,00","1 565,00",10316
2261,2013-06-05,"4 305,00","1 565,00",10316
2262,2013-06-04,"4 314,00","1 565,00",10316
2263,2013-06-01,"4 308,00","1 565,00",10316
2264,2013-05-30,"4 310,00","1 565,00",10316
2265,2013-05-29,"4 320,00","1 565,00",10316
2266,2013-05-25,"4 280,00","1 565,00",10316
2267,2013-05-24,"4 300,00","1 565,00",10316
2268,2013-05-23,"4 308,00","1 565,00",10316
2269,2013-05-22,"4 320,00","1 565,00",10316
2270,2013-05-21,"4 339,00","1 565,00",10316
2271,2013-05-18,"4 324,00","1 565,00",10316
2272,2013-05-17,"4 256,00","1 565,00",10316
2273,2013-05-16,"4 228,00","1 565,00",10316
2274,2013-05-15,"4 219,00","1 565,00",10316
2275,2013-05-14,"4 219,00","1 565,00",10316
2276,2013-05-11,"4 208,00","1 565,00",10316
2277,2013-05-10,"4 208,00","1 565,00",10316
2278,2013-05-09,"4 208,00","1 565,00",10316
2279,2013-05-08,"4 218,00","1 565,00",10316
2280,2013-05-07,"4 183,00","1 565,00",10316
2281,2013-05-03,"4 159,00","1 565,00",10316
2282,2013-05-01,"4 217,00","1 565,00",10316
2283,2013-04-30,"4 230,00","1 565,00",10316
2284,2013-04-27,"4 206,00","1 565,00",10316
2285,2013-04-26,"4 187,00","1 565,00",10316
2286,2013-04-25,"4 172,00","1 565,00",10316
2287,2013-04-24,"4 167,00","1 565,00",10316
2288,2013-04-23,"4 156,00","1 565,00",10316
2289,2013-04-20,"4 131,00","1 565,00",10316
2290,2013-04-19,"4 124,00","1 565,00",10316
2291,2013-04-18,"4 124,00","1 565,00",10316
2292,2013-04-17,"4 142,00","1 565,00",10316
2293,2013-04-16,"4 160,00","1 565,00",10316
2294,2013-04-13,"4 186,00","1 565,00",10316
2295,2013-04-12,"4 220,00","1 565,00",10316
2296,2013-04-11,"4 253,00","1 565,00",10316
2297,2013-04-10,"4 283,00","1 565,00",10316
2298,2013-04-09,"4 308,00","1 565,00",10316
2299,2013-04-06,"4 363,00","1 565,00",10316
2300,2013-04-05,"4 425,00","1 565,00",10316
2301,2013-04-04,"4 484,00","1 565,00",10316
2302,2013-04-03,"4 495,00","1 565,00",10316
2303,2013-03-30,"4 498,00","1 565,00",10316
2304,2013-03-29,"4 502,00","1 565,00",10316
2305,2013-03-28,"4 475,00","1 565,00",10316
2306,2013-03-27,"4 466,00","1 565,00",10316
2307,2013-03-26,"4 421,00","1 565,00",10316
2308,2013-03-23,"4 421,00","1 565,00",10316
2309,2013-03-22,"4 406,00","1 565,00",10316
2310,2013-03-21,"4 392,00","1 565,00",10316
2311,2013-03-20,"4 382,00","1 565,00",10316
2312,2013-03-19,"4 368,00","1 565,00",10316
2313,2013-03-16,"4 329,00","1 565,00",10316
2314,2013-03-15,"4 305,00","1 565,00",10316
2315,2013-03-14,"4 287,00","1 565,00",10316
2316,2013-03-13,"4 294,00","1 565,00",10316
2317,2013-03-12,"4 313,00","1 565,00",10316
2318,2013-03-09,"4 328,00","1 565,00",10316
2319,2013-03-08,"4 328,00","1 565,00",10316
2320,2013-03-07,"4 324,00","1 565,00",10316
2321,2013-03-06,"4 337,00","1 565,00",10316
2322,2013-03-05,"4 353,00","1 565,00",10316
2323,2013-03-02,"4 387,00","1 565,00",10316
2324,2013-03-01,"4 406,00","1 565,00",10316
2325,2013-02-28,"4 440,00","1 565,00",10316
2326,2013-02-27,"4 466,00","1 565,00",10316
2327,2013-02-26,"4 479,00","1 565,00",10316
2328,2013-02-23,"4 476,00","1 565,00",10316
2329,2013-02-22,"4 485,00","1 565,00",10316
2330,2013-02-21,"4 470,00","1 565,00",10316
2331,2013-02-20,"4 513,00","1 565,00",10316
2332,2013-02-19,"4 499,00","1 565,00",10316
2333,2013-02-16,"4 478,00","1 565,00",10316
2334,2013-02-15,"4 464,00","1 565,00",10316
2335,2013-02-14,"4 449,00","1 565,00",10316
2336,2013-02-13,"4 442,00","1 565,00",10316
2337,2013-02-12,"4 442,00","1 565,00",10316
2338,2013-02-09,"4 434,00","1 565,00",10316
2339,2013-02-08,"4 414,00","1 565,00",10316
2340,2013-02-07,"4 402,00","1 565,00",10316
2341,2013-02-06,"4 397,00","1 565,00",10316
2342,2013-02-05,"4 397,00","1 565,00",10316
2343,2013-02-02,"4 402,00","1 565,00",10316
2344,2013-02-01,"4 391,00","1 565,00",10316
2345,2013-01-31,"4 383,00","1 565,00",10316
2346,2013-01-30,"4 365,00","1 565,00",10316
2347,2013-01-29,"4 340,00","1 565,00",10316
2348,2013-01-26,"4 340,00","1 565,00",10316
2349,2013-01-25,"4 326,00","1 565,00",10316
2350,2013-01-24,"4 303,00","1 565,00",10316
2351,2013-01-23,"4 269,00","1 565,00",10316
2352,2013-01-22,"4 218,00","1 565,00",10316
2353,2013-01-19,"4 198,00","1 565,00",10316
2354,2013-01-18,"4 198,00","1 565,00",10316
2355,2013-01-17,"4 198,00","1 565,00",10316
2356,2013-01-16,"4 198,00","1 565,00",10316
2357,2013-01-15,"4 225,00","1 565,00",10316
2358,2013-01-13,"4 223,00","1 565,00",10316
2359,2013-01-12,"4 266,00","1 565,00",10316
2360,2013-01-11,"4 274,00","1 565,00",10316
2361,2013-01-10,"4 291,00","1 565,00",10316
2362,2013-01-09,"4 291,00","1 565,00",10316
2363,2013-01-08,"4 291,00","1 565,00",10316
2364,2013-01-05,"4 284,00","1 565,00",10316
2365,2013-01-04,"4 231,00","1 565,00",10316
2366,2013-01-03,"4 186,00","1 565,00",10316
2367,2013-01-01,"4 136,00","1 565,00",10316
2368,2012-12-29,"4 136,00","1 565,00",9919
2369,2012-12-28,"4 131,00","1 565,00",9919
2370,2012-12-25,"4 110,00","1 565,00",9919
2371,2012-12-22,"4 123,00","1 565,00",9919
2372,2012-12-21,"4 125,00","1 565,00",9919
2373,2012-12-20,"4 122,00","1 565,00",9919
2374,2012-12-19,"4 122,00","1 565,00",9919
2375,2012-12-18,"4 132,00","1 565,00",9919
2376,2012-12-15,"4 144,00","1 565,00",9919
2377,2012-12-14,"4 156,00","1 565,00",9919
2378,2012-12-13,"4 156,00","1 565,00",9919
2379,2012-12-12,"4 168,00","1 565,00",9919
2380,2012-12-11,"4 175,00","1 565,00",9919
2381,2012-12-08,"4 155,00","1 565,00",9919
2382,2012-12-07,"4 167,00","1 565,00",9919
2383,2012-12-06,"4 194,00","1 565,00",9919
2384,2012-12-05,"4 214,00","1 565,00",9919
2385,2012-12-04,"4 216,00","1 565,00",9919
2386,2012-12-01,"4 212,00","1 565,00",9919
2387,2012-11-30,"4 192,00","1 565,00",9919
2388,2012-11-29,"4 197,00","1 565,00",9919
2389,2012-11-28,"4 218,00","1 565,00",9919
2390,2012-11-27,"4 235,00","1 565,00",9919
2391,2012-11-24,"4 261,00","1 565,00",9919
2392,2012-11-23,"4 282,00","1 565,00",9919
2393,2012-11-22,"4 282,00","1 565,00",9919
2394,2012-11-21,"4 301,00","1 565,00",9919
2395,2012-11-20,"4 312,00","1 565,00",9919
2396,2012-11-17,"4 297,00","1 565,00",9919
2397,2012-11-16,"4 289,00","1 565,00",9919
2398,2012-11-15,"4 293,00","1 565,00",9919
2399,2012-11-14,"4 309,00","1 565,00",9919
2400,2012-11-13,"4 306,00","1 565,00",9919
2401,2012-11-10,"4 256,00","1 565,00",9919
2402,2012-11-09,"4 216,00","1 565,00",9919
2403,2012-11-08,"4 199,00","1 565,00",9919
2404,2012-11-07,"4 199,00","1 565,00",9919
2405,2012-11-06,"4 165,00","1 565,00",9919
2406,2012-11-03,"4 175,00","1 565,00",9919
2407,2012-11-01,"4 185,00","1 565,00",9919
2408,2012-10-31,"4 193,00","1 565,00",9919
2409,2012-10-30,"4 198,00","1 565,00",9919
2410,2012-10-27,"4 194,00","1 565,00",9919
2411,2012-10-26,"4 188,00","1 565,00",9919
2412,2012-10-25,"4 191,00","1 565,00",9919
2413,2012-10-24,"4 199,00","1 565,00",9919
2414,2012-10-23,"4 245,00","1 565,00",9919
2415,2012-10-20,"4 254,00","1 565,00",9919
2416,2012-10-19,"4 297,00","1 565,00",9919
2417,2012-10-18,"4 398,00","1 565,00",9919
2418,2012-10-17,"4 434,00","1 565,00",9919
2419,2012-10-16,"4 455,00","1 565,00",9919
2420,2012-10-13,"4 536,00","1 565,00",9919
2421,2012-10-12,"4 557,00","1 565,00",9919
2422,2012-10-11,"4 553,00","1 565,00",9919
2423,2012-10-10,"4 540,00","1 565,00",9919
2424,2012-10-09,"4 512,00","1 565,00",9919
2425,2012-10-06,"4 499,00","1 565,00",9919
2426,2012-10-05,"4 478,00","1 565,00",9919
2427,2012-10-04,"4 523,00","1 565,00",9919
2428,2012-10-03,"4 539,00","1 565,00",9919
2429,2012-10-02,"4 539,00","1 565,00",9919
2430,2012-09-29,"4 551,00","1 565,00",9919
2431,2012-09-28,"4 534,00","1 565,00",9919
2432,2012-09-27,"4 493,00","1 565,00",9919
2433,2012-09-26,"4 476,00","1 565,00",9919
2434,2012-09-25,"4 462,00","1 565,00",9919
2435,2012-09-22,"4 438,00","1 565,00",9919
2436,2012-09-21,"4 406,00","1 565,00",9919
2437,2012-09-20,"4 442,00","1 565,00",9919
2438,2012-09-19,"4 507,00","1 565,00",9919
2439,2012-09-18,"4 545,00","1 565,00",9919
2440,2012-09-15,"4 578,00","1 565,00",9919
2441,2012-09-14,"4 608,00","1 565,00",9919
2442,2012-09-13,"4 638,00","1 565,00",9919
2443,2012-09-12,"4 646,00","1 565,00",9919
2444,2012-09-11,"4 679,00","1 565,00",9919
2445,2012-09-08,"4 732,00","1 565,00",9919
2446,2012-09-07,"4 768,00","1 565,00",9919
2447,2012-09-06,"4 739,00","1 565,00",9919
2448,2012-09-05,"4 737,00","1 565,00",9919
2449,2012-09-04,"4 703,00","1 565,00",9919
2450,2012-09-01,"4 666,00","1 565,00",9919
2451,2012-08-31,"4 649,00","1 565,00",9919
2452,2012-08-30,"4 649,00","1 565,00",9919
2453,2012-08-29,"4 621,00","1 565,00",9919
2454,2012-08-25,"4 646,00","1 565,00",9919
2455,2012-08-24,"4 643,00","1 565,00",9919
2456,2012-08-23,"4 637,00","1 565,00",9919
2457,2012-08-22,"4 650,00","1 565,00",9919
2458,2012-08-21,"4 664,00","1 565,00",9919
2459,2012-08-18,"4 675,00","1 565,00",9919
2460,2012-08-17,"4 665,00","1 565,00",9919
2461,2012-08-15,"4 606,00","1 565,00",9919
2462,2012-08-14,"4 574,00","1 565,00",9919
2463,2012-08-11,"4 532,00","1 565,00",9919
2464,2012-08-10,"4 507,00","1 565,00",9919
2465,2012-08-09,"4 492,00","1 565,00",9919
2466,2012-08-08,"4 459,00","1 565,00",9919
2467,2012-08-07,"4 453,00","1 565,00",9919
2468,2012-08-04,"4 463,00","1 565,00",9919
2469,2012-08-03,"4 445,00","1 565,00",9919
2470,2012-08-02,"4 425,00","1 565,00",9919
2471,2012-08-01,"4 430,00","1 565,00",9919
2472,2012-07-31,"4 444,00","1 565,00",9919
2473,2012-07-28,"4 441,00","1 565,00",9919
2474,2012-07-27,"4 432,00","1 565,00",9919
2475,2012-07-26,"4 424,00","1 565,00",9919
2476,2012-07-25,"4 474,00","1 565,00",9919
2477,2012-07-24,"4 491,00","1 565,00",9919
2478,2012-07-21,"4 484,00","1 565,00",9919
2479,2012-07-20,"4 480,00","1 565,00",9919
2480,2012-07-19,"4 462,00","1 565,00",9919
2481,2012-07-18,"4 450,00","1 565,00",9919
2482,2012-07-17,"4 436,00","1 565,00",9919
2483,2012-07-14,"4 410,00","1 565,00",9919
2484,2012-07-13,"4 386,00","1 565,00",9919
2485,2012-07-12,"4 372,00","1 565,00",9919
2486,2012-07-11,"4 397,00","1 565,00",9919
2487,2012-07-10,"4 426,00","1 565,00",9919
2488,2012-07-07,"4 414,00","1 565,00",9919
2489,2012-07-06,"4 369,00","1 565,00",9919
2490,2012-07-05,"4 345,00","1 565,00",9919
2491,2012-07-04,"4 307,00","1 565,00",9919
2492,2012-07-03,"4 295,00","1 565,00",9919
2493,2012-06-30,"4 280,00","1 565,00",9919
2494,2012-06-29,"4 265,00","1 565,00",9919
2495,2012-06-28,"4 281,00","1 565,00",9919
2496,2012-06-27,"4 273,00","1 565,00",9919
2497,2012-06-26,"4 259,00","1 565,00",9919
2498,2012-06-24,"4 247,00","1 565,00",9919
2499,2012-06-23,"4 228,00","1 565,00",9919
2500,2012-06-22,"4 264,00","1 565,00",9919
2501,2012-06-21,"4 296,00","1 565,00",9919
2502,2012-06-20,"4 289,00","1 565,00",9919
2503,2012-06-19,"4 321,00","1 565,00",9919
2504,2012-06-16,"4 330,00","1 565,00",9919
2505,2012-06-15,"4 330,00","1 565,00",9919
2506,2012-06-14,"4 320,00","1 565,00",9919
2507,2012-06-13,"4 275,00","1 565,00",9919
2508,2012-06-12,"4 301,00","1 565,00",9919
2509,2012-06-10,"4 353,00","1 565,00",9919
2510,2012-06-09,"4 378,00","1 565,00",9919
2511,2012-06-07,"4 448,00","1 565,00",9919
2512,2012-06-03,"4 484,00","1 565,00",9919
2513,2012-06-02,"4 503,00","1 565,00",9919
2514,2012-06-01,"4 533,00","1 565,00",9919
2515,2012-05-31,"4 551,00","1 565,00",9919
2516,2012-05-30,"4 560,00","1 565,00",9919
2517,2012-05-29,"4 546,00","1 565,00",9919
2518,2012-05-26,"4 551,00","1 565,00",9919
2519,2012-05-25,"4 549,00","1 565,00",9919
2520,2012-05-24,"4 549,00","1 565,00",9919
2521,2012-05-23,"4 524,00","1 565,00",9919
2522,2012-05-22,"4 499,00","1 565,00",9919
2523,2012-05-19,"4 504,00","1 565,00",9919
2524,2012-05-18,"4 510,00","1 565,00",9919
2525,2012-05-17,"4 493,00","1 565,00",9919
2526,2012-05-16,"4 473,00","1 565,00",9919
2527,2012-05-15,"4 470,00","1 565,00",9919
2528,2012-05-12,"4 464,00","1 565,00",9919
2529,2012-05-11,"4 459,00","1 565,00",9919
2530,2012-05-10,"4 459,00","1 565,00",9919
2531,2012-05-09,"4 451,00","1 565,00",9919
2532,2012-05-06,"4 454,00","1 565,00",9919
2533,2012-05-05,"4 454,00","1 565,00",9919
2534,2012-05-03,"4 480,00","1 565,00",9919
2535,2012-05-01,"4 524,00","1 565,00",9919
2536,2012-04-28,"4 533,00","1 565,00",9919
2537,2012-04-27,"4 528,00","1 565,00",9919
2538,2012-04-26,"4 528,00","1 565,00",9919
2539,2012-04-25,"4 567,00","1 565,00",9919
2540,2012-04-24,"4 567,00","1 565,00",9919
2541,2012-04-21,"4 588,00","1 565,00",9919
2542,2012-04-20,"4 622,00","1 565,00",9919
2543,2012-04-19,"4 676,00","1 565,00",9919
2544,2012-04-18,"4 690,00","1 565,00",9919
2545,2012-04-17,"4 732,00","1 565,00",9919
2546,2012-04-14,"4 731,00","1 565,00",9919
2547,2012-04-13,"4 749,00","1 565,00",9919
2548,2012-04-12,"4 713,00","1 565,00",9919
2549,2012-04-11,"4 735,00","1 565,00",9919
2550,2012-04-06,"4 745,00","1 565,00",9919
2551,2012-04-05,"4 755,00","1 565,00",9919
2552,2012-04-04,"4 743,00","1 565,00",9919
2553,2012-04-03,"4 728,00","1 565,00",9919
2554,2012-03-31,"4 723,00","1 565,00",9919
2555,2012-03-30,"4 709,00","1 565,00",9919
2556,2012-03-29,"4 694,00","1 565,00",9919
2557,2012-03-28,"4 689,00","1 565,00",9919
2558,2012-03-27,"4 677,00","1 565,00",9919
2559,2012-03-24,"4 659,00","1 565,00",9919
2560,2012-03-23,"4 649,00","1 565,00",9919
2561,2012-03-22,"4 640,00","1 565,00",9919
2562,2012-03-21,"4 635,00","1 565,00",9919
2563,2012-03-20,"4 650,00","1 565,00",9919
2564,2012-03-17,"4 650,00","1 565,00",9919
2565,2012-03-16,"4 638,00","1 565,00",9919
2566,2012-03-15,"4 626,00","1 565,00",9919
2567,2012-03-14,"4 603,00","1 565,00",9919
2568,2012-03-13,"4 581,00","1 565,00",9919
2569,2012-03-10,"4 563,00","1 565,00",9919
2570,2012-03-09,"4 545,00","1 565,00",9919
2571,2012-03-08,"4 530,00","1 565,00",9919
2572,2012-03-07,"4 507,00","1 565,00",9919
2573,2012-03-06,"4 496,00","1 565,00",9919
2574,2012-03-03,"4 491,00","1 565,00",9919
2575,2012-03-02,"4 482,00","1 565,00",9919
2576,2012-03-01,"4 469,00","1 565,00",9919
2577,2012-02-29,"4 496,00","1 565,00",9919
2578,2012-02-28,"4 518,00","1 565,00",9919
2579,2012-02-25,"4 503,00","1 565,00",9919
2580,2012-02-24,"4 503,00","1 565,00",9919
2581,2012-02-23,"4 496,00","1 565,00",9919
2582,2012-02-22,"4 485,00","1 565,00",9919
2583,2012-02-21,"4 475,00","1 565,00",9919
2584,2012-02-18,"4 475,00","1 565,00",9919
2585,2012-02-17,"4 473,00","1 565,00",9919
2586,2012-02-16,"4 438,00","1 565,00",9919
2587,2012-02-15,"4 427,00","1 565,00",9919
2588,2012-02-14,"4 419,00","1 565,00",9919
2589,2012-02-11,"4 393,00","1 565,00",9919
2590,2012-02-10,"4 384,00","1 565,00",9919
2591,2012-02-09,"4 373,00","1 565,00",9919
2592,2012-02-08,"4 378,00","1 565,00",9919
2593,2012-02-07,"4 364,00","1 565,00",9919
2594,2012-02-04,"4 355,00","1 565,00",9919
2595,2012-02-03,"4 355,00","1 565,00",9919
2596,2012-02-02,"4 373,00","1 565,00",9919
2597,2012-02-01,"4 373,00","1 565,00",9919
2598,2012-01-31,"4 383,00","1 565,00",9919
2599,2012-01-28,"4 375,00","1 565,00",9919
2600,2012-01-27,"4 367,00","1 565,00",9919
2601,2012-01-26,"4 375,00","1 565,00",9919
2602,2012-01-25,"4 365,00","1 565,00",9919
2603,2012-01-24,"4 389,00","1 565,00",9919
2604,2012-01-21,"4 414,00","1 565,00",9919
2605,2012-01-20,"4 433,00","1 565,00",9919
2606,2012-01-19,"4 446,00","1 565,00",9919
2607,2012-01-18,"4 446,00","1 565,00",9919
2608,2012-01-17,"4 446,00","1 565,00",9919
2609,2012-01-15,"4 442,00","1 565,00",9919
2610,2012-01-14,"4 468,00","1 565,00",9919
2611,2012-01-13,"4 488,00","1 565,00",9919
2612,2012-01-12,"4 465,00","1 565,00",9919
2613,2012-01-11,"4 505,00","1 565,00",9919
2614,2012-01-10,"4 532,00","1 565,00",9919
2615,2012-01-06,"4 469,00","1 565,00",9919
2616,2012-01-05,"4 400,00","1 565,00",9919
2617,2012-01-04,"4 387,00","1 565,00",9919
2618,2012-01-03,"4 357,00","1 565,00",9919
2619,2012-01-02,"4 344,00","1 565,00",9919
2620,2012-01-01,"4 344,00","1 565,00",9919
2621,2011-12-31,"4 344,00","1 565,00",9519
2622,2011-12-30,"4 304,00","1 565,00",9519
2623,2011-12-29,"4 289,00","1 565,00",9519
2624,2011-12-24,"4 301,00","1 565,00",9519
2625,2011-12-23,"4 272,00","1 565,00",9519
2626,2011-12-22,"4 238,00","1 565,00",9519
2627,2011-12-21,"4 248,00","1 565,00",9519
2628,2011-12-20,"4 267,00","1 565,00",9519
2629,2011-12-18,"4 273,00","1 565,00",9519
2630,2011-12-17,"4 273,00","1 565,00",9519
2631,2011-12-16,"4 273,00","1 565,00",9519
2632,2011-12-15,"4 296,00","1 565,00",9519
2633,2011-12-14,"4 274,00","1 565,00",9519
2634,2011-12-13,"4 227,00","1 565,00",9519
2635,2011-12-10,"4 221,00","1 565,00",9519
2636,2011-12-09,"4 211,00","1 565,00",9519
2637,2011-12-08,"4 224,00","1 565,00",9519
2638,2011-12-07,"4 224,00","1 565,00",9519
2639,2011-12-06,"4 214,00","1 565,00",9519
2640,2011-12-03,"4 214,00","1 565,00",9519
2641,2011-12-02,"4 258,00","1 565,00",9519
2642,2011-12-01,"4 247,00","1 565,00",9519
2643,2011-11-30,"4 247,00","1 565,00",9519
2644,2011-11-29,"4 227,00","1 565,00",9519
2645,2011-11-26,"4 212,00","1 565,00",9519
2646,2011-11-25,"4 222,00","1 565,00",9519
2647,2011-11-24,"4 172,00","1 565,00",9519
2648,2011-11-23,"4 172,00","1 565,00",9519
2649,2011-11-22,"4 142,00","1 565,00",9519
2650,2011-11-19,"4 148,00","1 565,00",9519
2651,2011-11-18,"4 174,00","1 565,00",9519
2652,2011-11-17,"4 192,00","1 565,00",9519
2653,2011-11-16,"4 180,00","1 565,00",9519
2654,2011-11-15,"4 195,00","1 565,00",9519
2655,2011-11-11,"4 230,00","1 565,00",9519
2656,2011-11-10,"4 218,00","1 565,00",9519
2657,2011-11-09,"4 213,00","1 565,00",9519
2658,2011-11-08,"4 203,00","1 565,00",9519
2659,2011-11-05,"4 183,00","1 565,00",9519
2660,2011-11-04,"4 183,00","1 565,00",9519
2661,2011-11-03,"4 119,00","1 565,00",9519
2662,2011-11-01,"4 119,00","1 565,00",9519
2663,2011-10-29,"4 149,00","1 565,00",9519
2664,2011-10-28,"4 177,00","1 565,00",9519
2665,2011-10-27,"4 177,00","1 565,00",9519
2666,2011-10-26,"4 183,00","1 565,00",9519
2667,2011-10-25,"4 183,00","1 565,00",9519
2668,2011-10-23,"4 177,00","1 565,00",9519
2669,2011-10-22,"4 212,00","1 565,00",9519
2670,2011-10-21,"4 185,00","1 565,00",9519
2671,2011-10-20,"4 200,00","1 565,00",9519
2672,2011-10-19,"4 212,00","1 565,00",9519
2673,2011-10-18,"4 205,00","1 565,00",9519
2674,2011-10-16,"4 205,00","1 565,00",9519
2675,2011-10-15,"4 205,00","1 565,00",9519
2676,2011-10-14,"4 205,00","1 565,00",9519
2677,2011-10-13,"4 210,00","1 565,00",9519
2678,2011-10-12,"4 210,00","1 565,00",9519
2679,2011-10-11,"4 158,00","1 565,00",9519
2680,2011-10-08,"4 130,00","1 565,00",9519
2681,2011-10-07,"4 130,00","1 565,00",9519
2682,2011-10-06,"4 130,00","1 565,00",9519
2683,2011-10-05,"4 160,00","1 565,00",9519
2684,2011-10-04,"4 172,00","1 565,00",9519
2685,2011-10-02,"4 172,00","1 565,00",9519
2686,2011-10-01,"4 195,00","1 565,00",9519
2687,2011-09-30,"4 200,00","1 565,00",9519
2688,2011-09-29,"4 200,00","1 565,00",9519
2689,2011-09-28,"4 200,00","1 565,00",9519
2690,2011-09-27,"4 200,00","1 565,00",9519
2691,2011-09-24,"4 200,00","1 565,00",9519
2692,2011-09-23,"4 190,00","1 565,00",9519
2693,2011-09-22,"4 142,00","1 565,00",9519
2694,2011-09-21,"4 142,00","1 565,00",9519
2695,2011-09-20,"4 142,00","1 565,00",9519
2696,2011-09-17,"4 142,00","1 565,00",9519
2697,2011-09-16,"4 142,00","1 565,00",9519
2698,2011-09-14,"4 142,00","1 565,00",9519
2699,2011-09-13,"4 092,00","1 565,00",9519
2700,2011-09-12,"4 080,00","1 565,00",9519
2701,2011-09-10,"4 048,00","1 565,00",9519
2702,2011-09-09,"4 048,00","1 565,00",9519
2703,2011-09-08,"4 048,00","1 565,00",9519
2704,2011-09-07,"4 048,00","1 565,00",9519
2705,2011-09-06,"4 048,00","1 565,00",9519
2706,2011-09-03,"4 048,00","1 565,00",9519
2707,2011-09-02,"4 048,00","1 565,00",9519
2708,2011-09-01,"4 105,00","1 565,00",9519
2709,2011-08-31,"4 081,00","1 565,00",9519
2710,2011-08-27,"4 071,00","1 565,00",9519
2711,2011-08-26,"4 056,00","1 565,00",9519
2712,2011-08-25,"4 045,00","1 565,00",9519
2713,2011-08-24,"4 062,00","1 565,00",9519
2714,2011-08-23,"4 067,00","1 565,00",9519
2715,2011-08-20,"4 067,00","1 565,00",9519
2716,2011-08-19,"4 057,00","1 565,00",9519
2717,2011-08-18,"4 071,00","1 565,00",9519
2718,2011-08-17,"4 051,00","1 565,00",9519
2719,2011-08-13,"4 021,00","1 565,00",9519
2720,2011-08-12,"3 997,00","1 565,00",9519
2721,2011-08-11,"3 967,00","1 565,00",9519
2722,2011-08-10,"4 017,00","1 565,00",9519
2723,2011-08-09,"4 017,00","1 565,00",9519
2724,2011-08-06,"4 038,00","1 565,00",9519
2725,2011-08-05,"4 068,00","1 565,00",9519
2726,2011-08-04,"4 120,00","1 565,00",9519
2727,2011-08-03,"4 127,00","1 565,00",9519
2728,2011-08-02,"4 117,00","1 565,00",9519
2729,2011-07-30,"4 127,00","1 565,00",9519
2730,2011-07-29,"4 122,00","1 565,00",9519
2731,2011-07-28,"4 112,00","1 565,00",9519
2732,2011-07-27,"4 117,00","1 565,00",9519
2733,2011-07-26,"4 112,00","1 565,00",9519
2734,2011-07-24,"4 132,00","1 565,00",9519
2735,2011-07-23,"4 150,00","1 565,00",9519
2736,2011-07-22,"4 165,00","1 565,00",9519
